id,categoria_real,prediccion_rna_1,prediccion_rna_2
1.1560415314809705e+18,media,media,barata
43789677.0,barata,media,media
6.59841355303606e+17,barata,barata,barata
9.582133919014417e+17,barata,barata,barata
7.544533727669605e+17,cara,media,media
39650278.0,barata,barata,barata
9.877707690736273e+17,barata,barata,barata
49793257.0,cara,cara,cara
47950563.0,cara,cara,cara
18460819.0,cara,cara,cara
5.5373651667085325e+17,media,barata,barata
1.075425855101848e+18,cara,cara,cara
7.116462486662243e+17,cara,cara,cara
1.5038775052350664e+18,cara,cara,cara
1.4451791789397455e+18,media,media,media
38976023.0,cara,cara,cara
1.3130412686894684e+18,barata,barata,barata
1.0168164783800012e+18,media,media,media
7.907831163122244e+17,barata,barata,barata
1.385666364535512e+18,media,media,cara
1.0260452965617409e+18,barata,media,media
9.631465212047167e+17,cara,media,cara
13590546.0,cara,media,media
1.4908663124351698e+18,barata,barata,barata
39394763.0,media,media,media
8783850.0,cara,cara,cara
42403607.0,media,media,media
51324777.0,media,barata,barata
9.399646482661021e+17,media,cara,cara
51093859.0,cara,cara,cara
38386769.0,cara,media,media
1.3544807765386478e+18,media,media,media
1.3117466257962002e+18,media,media,media
1.237777498181196e+18,barata,barata,barata
30507242.0,cara,cara,cara
1.497464952885432e+18,cara,cara,cara
15599810.0,barata,media,media
37496869.0,cara,media,media
13222911.0,cara,cara,cara
1.3557066744672745e+18,cara,cara,cara
1.4168913462370708e+18,media,media,media
1.3703238057707356e+18,cara,cara,cara
1.168039870516087e+18,media,barata,barata
27466584.0,barata,barata,barata
7.364691415396673e+17,barata,barata,barata
18295278.0,cara,cara,cara
21368273.0,media,cara,cara
1.03795232669457e+18,barata,media,barata
9.624201617854495e+17,media,barata,barata
1.1813108823747425e+18,cara,cara,cara
15938415.0,barata,barata,barata
5.755148264519931e+17,media,media,media
8.00180911469728e+17,barata,barata,barata
7.72472481654999e+17,cara,cara,cara
26847541.0,cara,media,media
6.797262305415697e+17,cara,cara,cara
44518303.0,barata,barata,barata
1.0145517017946189e+18,barata,barata,barata
1.365990086324933e+18,media,media,media
14763855.0,barata,media,barata
1.3168414136764972e+18,media,media,media
1.0964105523521485e+18,cara,cara,cara
1.1267333247955816e+18,barata,barata,barata
1.181317050625644e+18,cara,cara,cara
1.0341565130259479e+18,media,barata,barata
1.4413592938422702e+18,barata,barata,barata
1.5067967085646075e+18,cara,cara,cara
7772110.0,cara,cara,cara
1.1775902523860864e+18,cara,cara,cara
1.3228029188354788e+18,barata,barata,barata
42694055.0,media,cara,cara
23206578.0,barata,barata,barata
12139056.0,barata,media,media
40502749.0,cara,cara,cara
8.677464113447154e+17,media,barata,media
1.0718604911934086e+18,media,media,media
46280147.0,cara,media,cara
1.0153163044672617e+18,barata,barata,barata
6.66380301090914e+17,media,media,media
1.2288323606337083e+18,cara,cara,cara
1.272439732202487e+18,barata,barata,barata
1.013924247312236e+18,barata,barata,barata
1.0043210165242656e+18,cara,cara,cara
54267297.0,barata,barata,barata
8.376596162469787e+17,media,cara,cara
9861993.0,cara,cara,cara
1.4364806018338798e+18,barata,media,barata
1.1268280975179235e+18,cara,cara,cara
1.2580591692333097e+18,media,media,media
48832918.0,cara,cara,cara
8.115848218872036e+17,media,media,media
1.3691725175481267e+18,barata,barata,barata
1.0146553663862135e+18,media,media,media
34412290.0,cara,cara,cara
1.5138410987702904e+18,media,media,media
1.2573462563766833e+18,barata,barata,barata
6.49366334604414e+17,barata,media,barata
30180262.0,cara,cara,cara
6.855125043800946e+17,barata,barata,barata
8.46424798410268e+17,media,media,media
53159636.0,cara,cara,cara
52338567.0,media,media,media
1.2072896191950351e+18,cara,media,cara
239370.0,barata,media,media
53277278.0,barata,media,media
8.051143079568332e+17,cara,cara,media
22120161.0,barata,barata,barata
3154788.0,barata,barata,barata
53993838.0,barata,barata,barata
7.932840119012723e+17,cara,cara,cara
6867680.0,media,media,barata
1.2887792500675154e+18,media,barata,barata
8.434200250189728e+17,barata,media,media
7.555498310901192e+17,media,media,media
53112962.0,barata,barata,barata
533471.0,media,media,media
2676177.0,cara,cara,cara
53256430.0,cara,cara,cara
29129572.0,cara,cara,cara
1.3595598089243843e+18,media,media,media
1.0655336868644364e+18,barata,barata,barata
1898027.0,cara,cara,cara
41821890.0,media,media,media
1.3481929876545551e+18,cara,cara,cara
48525308.0,barata,barata,barata
20003852.0,media,cara,media
1.4804522689410688e+18,media,media,media
51202142.0,media,media,media
7.88811180862949e+17,media,media,media
7.848099420214817e+17,cara,media,media
51124038.0,barata,barata,barata
49244008.0,cara,media,media
1.2851420903974582e+18,barata,barata,barata
1.16739109117622e+18,barata,barata,barata
1.4051696509903122e+18,barata,barata,barata
46746088.0,barata,media,media
1.3747801610641782e+18,media,cara,cara
7.450417039419828e+17,media,media,media
37838983.0,barata,barata,barata
1.2688673209709181e+18,cara,cara,cara
52248816.0,cara,cara,cara
47116165.0,cara,cara,cara
1265154.0,barata,barata,barata
1.2581857379672202e+18,barata,barata,barata
53152196.0,cara,cara,cara
7.339013669088196e+17,barata,media,media
9.188494065948718e+17,barata,barata,barata
1.4373735891958272e+18,barata,barata,media
1.246318904822882e+18,barata,barata,barata
46451073.0,media,barata,barata
1.3648075843685148e+18,barata,media,media
5.4709717882950675e+17,barata,media,barata
37354940.0,barata,barata,barata
14774756.0,cara,media,media
51489871.0,cara,cara,cara
12708984.0,cara,cara,cara
32925907.0,barata,barata,barata
1.0597803864123666e+18,cara,cara,media
1.3081661278782313e+18,barata,barata,barata
17318915.0,cara,cara,cara
31019216.0,cara,media,media
40093233.0,cara,cara,cara
20177078.0,barata,barata,barata
1.450300519044782e+18,cara,barata,barata
16238095.0,media,media,barata
1.1117227307546125e+18,barata,barata,barata
7.659349003836335e+17,barata,media,media
9.392346573773437e+17,media,media,media
1.5028376922828777e+18,barata,media,barata
28698696.0,media,media,media
49143016.0,media,media,media
49370713.0,media,cara,cara
1.2552261087002079e+18,media,media,barata
27085036.0,barata,barata,barata
9.651419002600664e+17,media,media,media
32992526.0,barata,media,media
7.8484679363663e+17,media,media,media
1.0233308489307515e+18,barata,barata,barata
6.508312493316969e+17,media,media,barata
1.0109965218258052e+18,cara,media,media
21263903.0,cara,media,media
27355714.0,barata,barata,barata
47247126.0,cara,cara,cara
24717875.0,cara,cara,cara
1.3041268892519293e+18,cara,cara,cara
7.31919700243917e+17,media,cara,media
1.3579391359155433e+18,barata,barata,barata
53102896.0,cara,media,media
20475328.0,cara,cara,cara
9.889780096599818e+17,cara,media,media
7.572566339418079e+17,barata,barata,barata
9.485309396420328e+17,barata,media,barata
9363284.0,media,media,media
12174121.0,cara,cara,cara
8.416530259551575e+17,barata,barata,barata
6.014128298283985e+17,media,cara,media
49751657.0,barata,barata,barata
51330144.0,media,media,media
1.3382101672022054e+18,media,barata,barata
9.32790151928917e+17,barata,barata,barata
1.4425889651812692e+18,media,media,media
8.371631177505674e+17,barata,barata,barata
33073493.0,barata,barata,barata
48624337.0,barata,barata,barata
1.1734004877612467e+18,cara,media,media
54128523.0,cara,cara,cara
1.1095703257768403e+18,cara,cara,cara
48239116.0,media,media,media
7.704422219569714e+17,barata,media,media
8.819125539403511e+17,cara,cara,cara
6.33286539075299e+17,barata,media,media
31339928.0,media,cara,cara
1.2010646630012713e+18,cara,cara,cara
1.476228381905125e+18,cara,cara,cara
15616808.0,media,media,media
17413347.0,media,media,media
9.238580562995558e+17,barata,barata,barata
1.3703900652496612e+18,barata,barata,barata
15038983.0,cara,cara,cara
7.038680764739384e+17,cara,cara,cara
8.007674041256576e+17,cara,cara,cara
1.2733937092626772e+18,cara,media,media
6.543057242923933e+17,media,media,barata
1.0412657027822369e+18,barata,barata,barata
1.5145737392474798e+18,barata,barata,barata
1.2149074507383406e+18,cara,cara,cara
8.682307336563611e+17,barata,barata,barata
24501173.0,cara,cara,cara
53969219.0,media,media,media
24842628.0,cara,cara,cara
5.611252137383239e+17,barata,barata,barata
1.201379508979181e+18,barata,media,media
1.3393246064378289e+18,cara,cara,cara
8.64482265310248e+17,media,media,media
8.06053354004493e+17,media,media,media
6.899831619449015e+17,barata,barata,barata
1.0298611905324796e+18,media,media,media
1.0133753555735427e+18,barata,barata,barata
1.340787855724845e+18,cara,cara,cara
5.932373187666175e+17,cara,cara,cara
5.902607158519346e+17,barata,media,media
1.1167301963843506e+18,cara,cara,cara
8.077009187570943e+17,media,media,media
1.3348054877607078e+18,cara,cara,cara
1.4224905793205914e+18,barata,barata,barata
22468534.0,cara,cara,cara
1.4880695421358234e+18,cara,cara,cara
30954350.0,cara,barata,barata
43337614.0,barata,media,barata
1.292197928142406e+18,media,barata,barata
8.261289027799415e+17,barata,barata,barata
18720910.0,cara,media,media
51584726.0,media,media,cara
1.491833720093073e+18,barata,barata,barata
1.3184548925620183e+18,barata,cara,barata
9.303720433517457e+17,cara,cara,cara
1.2696298063088486e+18,media,media,barata
31534520.0,media,media,media
1.3643935301892204e+18,cara,cara,cara
1.368458440880955e+18,barata,barata,barata
1.3952092757296893e+18,cara,cara,cara
20473237.0,cara,cara,cara
52535509.0,cara,media,media
1.4110069896772073e+18,barata,barata,barata
1.0379883992298629e+18,barata,barata,barata
1.1480446013458543e+18,cara,cara,cara
29015307.0,barata,barata,barata
7.942593680034656e+17,media,cara,media
5.905911610121499e+17,barata,barata,barata
1.2957759788726543e+18,media,media,barata
14141861.0,barata,barata,barata
11419036.0,media,cara,cara
1.0282963744732234e+18,barata,barata,barata
1.3941784915737308e+18,cara,cara,cara
8.798832741744776e+17,media,media,media
9.50762224098128e+17,cara,media,cara
19301732.0,media,barata,barata
1.4892134718207089e+18,barata,barata,barata
1.3051249939847734e+18,cara,barata,cara
51911867.0,media,cara,cara
1.4225875387262884e+18,barata,barata,barata
1.1741892276339267e+18,cara,media,cara
1.1039085071881277e+18,cara,cara,cara
15130939.0,cara,cara,cara
1.1763166675864776e+18,cara,cara,cara
33613905.0,cara,cara,cara
1.3707093059415939e+18,barata,barata,barata
15873377.0,cara,media,media
34868221.0,cara,cara,cara
8.923006650130902e+17,barata,barata,barata
16515949.0,barata,barata,barata
9.34094529006766e+17,media,media,media
8.01471711541944e+17,media,media,media
30321592.0,barata,barata,barata
53826409.0,cara,cara,cara
1.3434352594722524e+18,barata,barata,barata
17657238.0,barata,barata,barata
9.3344336075263e+17,media,media,media
6.846858353462604e+17,media,cara,media
53406751.0,barata,barata,barata
40969500.0,media,media,media
1.4460602418266158e+18,barata,barata,barata
1.0450408509553572e+18,media,media,media
1.2690432131274824e+18,media,media,media
9.15001311328565e+17,media,media,media
1.271775319437397e+18,cara,cara,media
21365116.0,media,media,media
1.357549624976507e+18,barata,barata,barata
50056823.0,cara,cara,cara
1.5024950785942615e+18,cara,media,media
34999659.0,barata,barata,barata
46038994.0,media,cara,media
38384308.0,media,media,media
6.044922253790769e+17,media,media,media
47519262.0,cara,cara,cara
37590711.0,cara,media,media
51573185.0,media,media,media
16189679.0,cara,cara,cara
42474001.0,barata,barata,barata
3652896.0,media,media,media
1.3791276998840392e+18,barata,barata,barata
45609760.0,cara,media,media
1.2746675136449393e+18,media,media,media
1.071265707314017e+18,cara,cara,cara
1.394462558040879e+18,media,barata,barata
43715674.0,cara,cara,cara
29967.0,media,media,media
1.330633906054032e+18,barata,barata,barata
1.2417156233220526e+18,media,media,media
21154279.0,media,media,barata
1.0243191164466577e+18,barata,barata,barata
54404425.0,barata,barata,barata
50732209.0,barata,barata,barata
1.4972991796317647e+18,cara,cara,cara
24061425.0,cara,cara,cara
1.4494999241014833e+18,barata,barata,barata
355232.0,cara,cara,cara
52736372.0,media,media,media
40512451.0,barata,barata,barata
7.1527527183118e+17,cara,media,barata
13730732.0,barata,media,barata
9.965111920829071e+17,barata,barata,barata
1.16614294342826e+18,barata,media,media
1.2320583562541714e+18,barata,barata,barata
9.811988453803959e+17,media,cara,media
8.008919486011116e+17,barata,barata,barata
7.762306475806317e+17,media,barata,media
1.2630148164767867e+18,barata,barata,barata
1.3647989176082998e+18,barata,barata,barata
1.5090165382895754e+18,barata,cara,media
1.4154165419960187e+18,media,media,media
6.045209295080978e+17,barata,barata,barata
48028492.0,barata,barata,barata
31018458.0,cara,cara,cara
12854505.0,media,media,media
8.590899625523101e+17,cara,cara,cara
54197120.0,barata,barata,barata
1.2543476396132419e+18,media,media,media
1.2943268031630385e+18,cara,cara,cara
9.299726814877932e+17,barata,barata,barata
5774137.0,media,cara,media
8.319574611751997e+17,cara,cara,cara
1.2499568105762056e+18,barata,media,cara
1.0035920553981125e+18,cara,cara,cara
1.3669720335305649e+18,media,media,media
1.3906124218297943e+18,cara,cara,media
6.538293089679827e+17,media,media,media
36858222.0,barata,barata,barata
6.55854843933931e+17,media,media,media
1.3743853208186962e+18,barata,media,barata
1.255337373250649e+18,barata,barata,barata
1.4901585310799037e+18,barata,barata,barata
1.0834022126846028e+18,barata,barata,barata
1.1813620882682358e+18,media,media,media
1.486348572232739e+18,barata,media,media
1.3907470886883494e+18,cara,cara,cara
1.248586048226964e+18,media,media,barata
1.1342365427703031e+18,barata,barata,barata
1.0820600359243562e+18,barata,barata,barata
7700183.0,media,barata,barata
1.1028010014393855e+18,barata,barata,barata
1.1255347251307525e+18,barata,media,media
1.2747513359424886e+18,media,barata,barata
54180380.0,cara,cara,cara
1.3334371771063455e+18,media,barata,barata
50693778.0,media,media,media
9713167.0,media,media,media
53150171.0,cara,cara,cara
1.0709936031301934e+18,cara,cara,cara
41167666.0,media,barata,barata
24545525.0,media,media,media
1.3696230417052513e+18,media,barata,barata
7.673449282551822e+17,cara,cara,cara
7.769113284351814e+17,cara,cara,cara
1.305227820547721e+18,cara,cara,media
48890730.0,media,media,media
1.2973752811804997e+18,barata,barata,barata
1.0963037051970986e+18,barata,barata,barata
1.1145997522296658e+18,cara,cara,cara
42490650.0,barata,barata,barata
1.122562486049486e+18,cara,cara,cara
41802176.0,media,cara,media
23122592.0,barata,barata,barata
31122191.0,media,media,media
52350951.0,barata,barata,barata
1.318158728328192e+18,cara,cara,cara
1.1979438658291423e+18,media,media,media
39228634.0,cara,cara,cara
1.4350200008765084e+18,cara,cara,cara
49015282.0,media,barata,barata
1.1523475912970515e+18,barata,media,media
9.760141610681471e+17,media,barata,barata
47791537.0,media,media,barata
11041811.0,cara,cara,cara
1.1291618147597283e+18,media,cara,cara
1.1468694760739146e+18,media,media,media
36153182.0,media,media,media
18333297.0,cara,cara,cara
1.0147317420422515e+18,media,media,media
1.0927834201398698e+18,barata,barata,barata
6555872.0,media,media,media
9571763.0,media,media,media
1.1536187604129119e+18,cara,cara,cara
1.2131035440962222e+18,cara,cara,cara
1.3266521814837875e+18,cara,media,media
1.4770181901263078e+18,media,media,media
4568116.0,media,barata,barata
1.0753422991408266e+18,media,media,media
1.4683632863402386e+18,barata,barata,barata
7.927965268719698e+17,cara,cara,media
1.2702897043985684e+18,barata,media,barata
1.4415794490537231e+18,media,media,media
1.2341131826487636e+18,cara,cara,cara
30963208.0,media,media,media
1.3923245784124541e+18,barata,barata,barata
1.264303671238944e+18,media,cara,cara
46019837.0,cara,cara,media
25366769.0,media,media,media
6.360149544681974e+17,cara,cara,cara
50137371.0,media,media,media
1.1254344703624918e+18,cara,cara,cara
1.3487585004626806e+18,barata,media,cara
4841217.0,cara,barata,barata
6.819475385458703e+17,media,media,media
53412390.0,cara,cara,cara
6.782063126092961e+17,cara,cara,cara
1.313201709574547e+18,barata,barata,barata
